Open,High,Low,Close,Volume
1.12878,1.12923,1.12877,1.12915,0.0
1.12915,1.12948,1.12915,1.12929,0.0
1.12927,1.12944,1.12917,1.12941,0.0
1.1294,1.1298,1.12938,1.1297,0.0
1.12971,1.12981,1.12945,1.12951,0.0
1.12941,1.12941,1.12882,1.12908,0.0
1.12907,1.12927,1.12886,1.12909,0.0
1.12909,1.12923,1.12887,1.12888,0.0
1.12888,1.12921,1.12883,1.12884,0.0
1.12886,1.12916,1.12854,1.12911,0.0
1.12911,1.12921,1.12886,1.12887,0.0
1.12884,1.12897,1.12864,1.1289,0.0
1.12888,1.12954,1.12888,1.12918,0.0
1.12918,1.12921,1.12901,1.12918,0.0
1.12918,1.12923,1.12897,1.12899,0.0
1.12899,1.12902,1.1286,1.12866,0.0
1.12869,1.12872,1.1285,1.1286,0.0
1.12859,1.12859,1.12822,1.12831,0.0
1.1283,1.12866,1.12825,1.12838,0.0
1.12837,1.12846,1.12791,1.12818,0.0
1.12818,1.12855,1.12797,1.12852,0.0
1.12856,1.12862,1.12789,1.12805,0.0
1.12805,1.12835,1.12799,1.1281,0.0
1.12809,1.12816,1.12799,1.12811,0.0
1.12812,1.12823,1.12799,1.12823,0.0
1.12821,1.12855,1.12749,1.12749,0.0
1.12749,1.12839,1.12749,1.12811,0.0
1.12814,1.12836,1.128,1.12836,0.0
1.12839,1.12851,1.128,1.12833,0.0
1.12831,1.12847,1.12809,1.12841,0.0
1.1284,1.12874,1.12834,1.12839,0.0
1.1284,1.12899,1.1284,1.12891,0.0
1.12889,1.12905,1.12874,1.12893,0.0
1.12892,1.12917,1.12891,1.12915,0.0
1.12914,1.1298,1.12913,1.12971,0.0
1.12971,1.12973,1.12934,1.12935,0.0
1.12935,1.12991,1.12915,1.12991,0.0
1.12989,1.12996,1.12945,1.12956,0.0
1.12955,1.12963,1.1293,1.12948,0.0
1.12948,1.13012,1.12948,1.13007,0.0
1.13008,1.13011,1.12943,1.12944,0.0
1.12944,1.12978,1.12932,1.12959,0.0
1.12957,1.12972,1.12949,1.12954,0.0
1.12954,1.1296,1.12919,1.12921,0.0
1.12922,1.1294,1.12895,1.12913,0.0
1.12912,1.12956,1.12899,1.12955,0.0
1.12954,1.12954,1.12909,1.12917,0.0
1.12917,1.12943,1.12907,1.12926,0.0
1.12926,1.12975,1.12915,1.12975,0.0
1.12974,1.12993,1.12964,1.12981,0.0
1.12981,1.12984,1.12959,1.12962,0.0
1.12963,1.1297,1.12946,1.12958,0.0
1.12962,1.12985,1.12951,1.12982,0.0
1.12982,1.13007,1.12973,1.13002,0.0
1.12999,1.13006,1.12969,1.12972,0.0
1.12975,1.12977,1.12955,1.12956,0.0
1.1295,1.12956,1.12926,1.12945,0.0
1.1295,1.12969,1.12931,1.12939,0.0
1.1294,1.1294,1.12915,1.12927,0.0
1.12927,1.12953,1.12917,1.12924,0.0
1.12924,1.12924,1.12878,1.1288,0.0
1.1288,1.12895,1.12859,1.12885,0.0
1.12884,1.12931,1.12867,1.12927,0.0
1.12927,1.12998,1.12926,1.12991,0.0
1.12991,1.13023,1.12982,1.13002,0.0
1.12998,1.12998,1.12967,1.12968,0.0
1.12969,1.12997,1.12963,1.12979,0.0
1.12979,1.13012,1.12979,1.13001,0.0
1.13002,1.1301,1.12997,1.1301,0.0
1.1301,1.13031,1.12996,1.13021,0.0
1.13021,1.13033,1.13018,1.13033,0.0
1.13031,1.13058,1.13031,1.13048,0.0
1.13048,1.13054,1.13045,1.13049,0.0
1.13049,1.1305,1.13043,1.13045,0.0
1.13045,1.13056,1.13045,1.13049,0.0
1.13049,1.13056,1.13048,1.13051,0.0
1.13053,1.13066,1.13053,1.13064,0.0
1.13063,1.13067,1.13057,1.13061,0.0
1.13058,1.13069,1.13053,1.13065,0.0
1.13064,1.13072,1.13058,1.13072,0.0
1.13073,1.13073,1.13052,1.13052,0.0
1.13051,1.13056,1.13043,1.13043,0.0
1.13045,1.13045,1.13019,1.1302,0.0
1.13021,1.13022,1.13013,1.13015,0.0
1.13016,1.13016,1.12993,1.12998,0.0
1.12999,1.13011,1.12999,1.13009,0.0
1.13009,1.13009,1.1299,1.1299,0.0
1.1299,1.13011,1.12989,1.12994,0.0
1.12994,1.13001,1.12967,1.12972,0.0
1.12972,1.12973,1.12912,1.12917,0.0
1.12918,1.1295,1.12917,1.12932,0.0
1.12933,1.12938,1.12915,1.12921,0.0
1.12921,1.12941,1.12919,1.12922,0.0
1.12922,1.12923,1.12903,1.12916,0.0
1.12914,1.12914,1.12874,1.12888,0.0
1.1289,1.12897,1.12867,1.12871,0.0
1.12876,1.12893,1.12873,1.12875,0.0
1.12877,1.12881,1.12866,1.12866,0.0
1.12866,1.12866,1.12825,1.12825,0.0
1.12825,1.12855,1.12823,1.12842,0.0
1.12841,1.12864,1.12841,1.12858,0.0
1.12857,1.12857,1.12841,1.12846,0.0
1.12846,1.12846,1.12826,1.12841,0.0
1.12844,1.12866,1.12842,1.12866,0.0
1.12865,1.12872,1.12855,1.12868,0.0
1.12868,1.1287,1.12844,1.12857,0.0
1.12857,1.12859,1.12845,1.12852,0.0
1.12855,1.12856,1.12846,1.12847,0.0
1.12846,1.12856,1.1284,1.12844,0.0
1.12846,1.1285,1.12831,1.12837,0.0
1.12836,1.1285,1.12835,1.12847,0.0
1.12848,1.12848,1.12822,1.12827,0.0
1.12826,1.12844,1.12825,1.12837,0.0
1.12836,1.12864,1.12836,1.12862,0.0
1.12862,1.12863,1.12855,1.1286,0.0
1.12861,1.12863,1.12845,1.12847,0.0
1.12845,1.12853,1.12821,1.12823,0.0
1.12823,1.12835,1.12822,1.1283,0.0
1.1283,1.1283,1.12826,1.12828,0.0
1.12829,1.12837,1.12826,1.12829,0.0
1.12827,1.12832,1.12817,1.12817,0.0
1.12818,1.12822,1.12815,1.12817,0.0
1.12819,1.1284,1.12819,1.12823,0.0
1.12823,1.12843,1.12803,1.12812,0.0
1.12812,1.12817,1.12788,1.12794,0.0
1.12802,1.12802,1.12762,1.12788,0.0
1.12788,1.12788,1.12785,1.12785,0.0
1.12785,1.12798,1.12785,1.12792,0.0
1.12792,1.12792,1.1278,1.1278,0.0
1.1278,1.1281,1.12769,1.12806,0.0
1.12804,1.12804,1.12778,1.12791,0.0
1.12791,1.12795,1.12785,1.12795,0.0
1.12795,1.12798,1.12794,1.12798,0.0
1.12794,1.12802,1.12787,1.12787,0.0
1.12792,1.128,1.12787,1.12789,0.0
1.12791,1.12822,1.1279,1.12822,0.0
1.12834,1.12836,1.12834,1.12836,0.0
1.12836,1.12862,1.12831,1.12834,0.0
1.12832,1.12832,1.12829,1.12829,0.0
1.1283,1.12881,1.1283,1.12881,0.0
1.12882,1.12882,1.12822,1.12826,0.0
1.12828,1.1283,1.12816,1.12816,0.0
1.12814,1.12835,1.12813,1.12835,0.0
1.12835,1.12844,1.12835,1.12844,0.0
1.1284,1.1284,1.1284,1.1284,0.0
1.12831,1.12884,1.12831,1.12884,0.0
1.12885,1.12934,1.12884,1.12884,0.0
1.12884,1.1289,1.12873,1.12882,0.0
1.12882,1.12905,1.12868,1.12878,0.0
1.12878,1.12894,1.12852,1.12852,0.0
1.12848,1.12858,1.1283,1.12845,0.0
1.12837,1.12849,1.12828,1.12839,0.0
1.12844,1.12849,1.12837,1.12849,0.0
1.12849,1.12869,1.12846,1.12854,0.0
1.12854,1.1288,1.12849,1.12873,0.0
1.12871,1.12871,1.12831,1.12839,0.0
1.1284,1.12882,1.1284,1.12881,0.0
1.12881,1.12884,1.12879,1.12883,0.0
1.12877,1.12877,1.12861,1.12863,0.0
1.1286,1.12861,1.12854,1.12859,0.0
1.12852,1.12855,1.1285,1.12854,0.0
1.12853,1.12897,1.12853,1.12873,0.0
1.12873,1.12873,1.12867,1.12867,0.0
1.12867,1.12867,1.12855,1.12857,0.0
1.12856,1.12858,1.12854,1.12854,0.0
1.1286,1.1286,1.12827,1.12828,0.0
1.12827,1.12827,1.12786,1.12787,0.0
1.12786,1.12801,1.12786,1.12801,0.0
1.12805,1.12818,1.12779,1.12787,0.0
1.12788,1.12794,1.12788,1.12793,0.0
1.12793,1.12793,1.12787,1.12787,0.0
1.12776,1.12799,1.12772,1.12777,0.0
1.12779,1.12803,1.12779,1.12798,0.0
1.12804,1.12826,1.128,1.12819,0.0
1.12818,1.12857,1.1281,1.12857,0.0
1.12861,1.12939,1.12861,1.1292,0.0
1.12923,1.12941,1.12904,1.1291,0.0
1.12904,1.12919,1.12866,1.12866,0.0
1.12874,1.12882,1.12863,1.12874,0.0
1.12874,1.12885,1.12874,1.1288,0.0
1.12879,1.12883,1.12877,1.12883,0.0
1.12875,1.1289,1.12858,1.12864,0.0
1.12885,1.12912,1.12821,1.12904,0.0
1.12908,1.12927,1.12828,1.12831,0.0
1.12841,1.12939,1.12841,1.12916,0.0
1.12916,1.12934,1.12866,1.12919,0.0
1.12919,1.12922,1.12874,1.12874,0.0
1.12877,1.12905,1.12874,1.12895,0.0
1.12894,1.12902,1.12877,1.12892,0.0
1.129,1.12921,1.12896,1.12919,0.0
1.1292,1.12932,1.1292,1.12932,0.0
1.12931,1.12947,1.12931,1.12939,0.0
1.12939,1.12946,1.12926,1.12944,0.0
1.12945,1.12947,1.12936,1.12936,0.0
1.12936,1.12939,1.12932,1.12932,0.0
1.12932,1.12951,1.12932,1.12949,0.0
1.12948,1.12955,1.12948,1.12954,0.0
1.12954,1.1296,1.12952,1.12958,0.0
1.12951,1.1296,1.12944,1.12959,0.0
1.12963,1.12987,1.12959,1.12987,0.0
1.12989,1.13008,1.12983,1.12996,0.0
1.12998,1.13036,1.12997,1.13024,0.0
1.13023,1.13035,1.12995,1.1301,0.0
1.1301,1.13022,1.13007,1.13014,0.0
1.13014,1.13015,1.12989,1.13006,0.0
1.13004,1.13006,1.12971,1.12972,0.0
1.12971,1.12978,1.12957,1.12957,0.0
1.12956,1.12984,1.12949,1.12969,0.0
1.12969,1.12976,1.12965,1.12969,0.0
1.1297,1.12982,1.12952,1.12952,0.0
1.12951,1.12968,1.1295,1.12964,0.0
1.12964,1.12985,1.12963,1.1298,0.0
1.12978,1.12995,1.12977,1.12985,0.0
1.12991,1.12996,1.12983,1.12995,0.0
1.12997,1.13006,1.1299,1.13006,0.0
1.13013,1.13013,1.12995,1.13001,0.0
1.13,1.13005,1.12989,1.12991,0.0
1.12989,1.12992,1.12974,1.12974,0.0
1.12976,1.12987,1.12974,1.12977,0.0
1.12977,1.12994,1.12977,1.12989,0.0
1.1299,1.12997,1.12984,1.12991,0.0
1.12989,1.12989,1.12984,1.12986,0.0
1.12986,1.12993,1.12985,1.12985,0.0
1.12985,1.1299,1.12984,1.12989,0.0
1.12989,1.12989,1.12986,1.12986,0.0
1.12986,1.12986,1.12964,1.12974,0.0
1.12975,1.12976,1.12974,1.12976,0.0
1.12979,1.12986,1.12979,1.12985,0.0
1.12984,1.12991,1.12984,1.12985,0.0
1.12984,1.12987,1.12983,1.12986,0.0
1.12987,1.13001,1.12986,1.13001,0.0
1.13001,1.13046,1.13001,1.13043,0.0
1.13044,1.13083,1.13044,1.13083,0.0
1.13083,1.13086,1.13069,1.13077,0.0
1.13077,1.13097,1.13069,1.13091,0.0
1.1309,1.13095,1.13089,1.1309,0.0
1.13087,1.13092,1.13075,1.13083,0.0
1.13084,1.13093,1.13067,1.13068,0.0
1.13069,1.13074,1.13065,1.13066,0.0
1.13069,1.13078,1.13061,1.13063,0.0
1.13063,1.13077,1.13054,1.13077,0.0
1.13081,1.13097,1.13073,1.13086,0.0
1.13084,1.13096,1.13081,1.13089,0.0
1.13087,1.13093,1.13083,1.13083,0.0
1.13083,1.13091,1.13081,1.13086,0.0
1.13085,1.13088,1.13073,1.13076,0.0
1.13076,1.13081,1.13073,1.13077,0.0
1.13078,1.13083,1.13071,1.13074,0.0
1.13077,1.13082,1.13072,1.1308,0.0
1.13076,1.13088,1.13071,1.13071,0.0
1.13071,1.13074,1.13071,1.13072,0.0
1.13074,1.13077,1.13071,1.13071,0.0
1.13075,1.13076,1.13071,1.13073,0.0
1.13073,1.13073,1.1306,1.13062,0.0
1.13061,1.13068,1.13054,1.13055,0.0
1.13057,1.13064,1.13055,1.13063,0.0
1.13062,1.13063,1.1306,1.13061,0.0
1.1306,1.1306,1.13049,1.1305,0.0
1.13051,1.13059,1.13049,1.13059,0.0
1.13059,1.13064,1.13044,1.13046,0.0
1.13049,1.13049,1.1304,1.13041,0.0
1.13038,1.13041,1.13015,1.13018,0.0
1.13018,1.13042,1.13016,1.13039,0.0
1.13038,1.13039,1.1303,1.13035,0.0
1.13036,1.13043,1.13036,1.13042,0.0
1.13042,1.13052,1.13042,1.13044,0.0
1.13043,1.13044,1.13025,1.13026,0.0
1.13025,1.13032,1.13019,1.13031,0.0
1.13031,1.13034,1.13029,1.13029,0.0
1.13029,1.13029,1.13025,1.13025,0.0
1.13025,1.13029,1.13025,1.13028,0.0
1.13027,1.13032,1.13025,1.13026,0.0
1.13027,1.13027,1.13017,1.13021,0.0
1.1302,1.13023,1.13008,1.1301,0.0
1.1301,1.1301,1.13002,1.13003,0.0
1.13003,1.13008,1.13002,1.13007,0.0
1.13006,1.13007,1.13001,1.13006,0.0
1.13007,1.1301,1.13002,1.13006,0.0
1.13008,1.1302,1.13007,1.13017,0.0
1.13018,1.13025,1.13018,1.13023,0.0
1.13023,1.13038,1.13019,1.13037,0.0
1.13037,1.13041,1.1303,1.13038,0.0
1.13039,1.13042,1.13039,1.1304,0.0
1.1304,1.13046,1.13039,1.13043,0.0
1.13046,1.13054,1.13043,1.13054,0.0
1.13054,1.13068,1.13054,1.13058,0.0
1.13058,1.13066,1.13058,1.13065,0.0
1.13065,1.13068,1.13065,1.13067,0.0
1.13067,1.13078,1.13066,1.13074,0.0
1.13076,1.13095,1.13076,1.13095,0.0
1.13098,1.13113,1.13095,1.13113,0.0
1.13113,1.13145,1.13113,1.13141,0.0
1.13141,1.13142,1.13125,1.13126,0.0
1.13124,1.13157,1.13122,1.13157,0.0
1.13156,1.13233,1.13156,1.13218,0.0
1.13219,1.13219,1.13186,1.13187,0.0
1.13187,1.13204,1.13183,1.13203,0.0
1.13203,1.13203,1.13166,1.13166,0.0
1.13165,1.13208,1.13157,1.13205,0.0
1.13204,1.13228,1.13196,1.13223,0.0
1.13221,1.13222,1.1319,1.132,0.0
1.13199,1.132,1.13182,1.13183,0.0
1.13183,1.13184,1.13176,1.13176,0.0
1.13175,1.13175,1.13159,1.13166,0.0
1.13166,1.13166,1.13135,1.13136,0.0
1.13136,1.13163,1.13131,1.13153,0.0
1.13159,1.13176,1.13155,1.13159,0.0
1.13159,1.13159,1.13128,1.13136,0.0
1.13133,1.13133,1.13109,1.13116,0.0
1.13116,1.13117,1.13087,1.13087,0.0
1.13085,1.13098,1.13051,1.13083,0.0
1.13085,1.13111,1.13081,1.13082,0.0
1.13081,1.13082,1.13068,1.13076,0.0
1.13075,1.13077,1.13065,1.13074,0.0
1.13074,1.13097,1.13065,1.13065,0.0
1.13067,1.13068,1.13045,1.13051,0.0
1.13051,1.13051,1.13034,1.13044,0.0
1.13046,1.13059,1.13034,1.13035,0.0
1.13036,1.1304,1.13016,1.1302,0.0
1.13021,1.13045,1.13021,1.13038,0.0
1.13039,1.13059,1.13039,1.13046,0.0
1.13047,1.13056,1.13046,1.13047,0.0
1.13048,1.13082,1.13045,1.13075,0.0
1.13077,1.13082,1.13047,1.13047,0.0
1.13047,1.13054,1.13046,1.13049,0.0
1.13049,1.13079,1.13047,1.13079,0.0
1.13079,1.13082,1.13067,1.13081,0.0
1.13079,1.13084,1.1307,1.13073,0.0
1.13071,1.13071,1.13054,1.13067,0.0
1.13067,1.13094,1.1306,1.1308,0.0
1.13078,1.13097,1.13074,1.1309,0.0
1.13088,1.13104,1.13088,1.13099,0.0
1.13099,1.131,1.13091,1.13092,0.0
1.13093,1.13095,1.1308,1.13091,0.0
1.13091,1.13094,1.13081,1.13082,0.0
1.13081,1.13091,1.13074,1.13091,0.0
1.13091,1.13091,1.13082,1.13088,0.0
1.13089,1.13109,1.13088,1.13108,0.0
1.13107,1.13122,1.13104,1.1311,0.0
1.13114,1.13146,1.13114,1.13143,0.0
1.13146,1.13155,1.13131,1.13137,0.0
1.13135,1.13138,1.13125,1.13129,0.0
1.13129,1.13151,1.13101,1.1313,0.0
1.13129,1.1313,1.13107,1.13127,0.0
1.13127,1.13137,1.13117,1.13123,0.0
1.13123,1.13134,1.13116,1.13134,0.0
1.13133,1.13151,1.13129,1.13143,0.0
1.13142,1.13166,1.13136,1.13149,0.0
1.13148,1.13187,1.13148,1.13176,0.0
1.13177,1.13198,1.13177,1.13191,0.0
1.13193,1.13198,1.13177,1.13183,0.0
1.13184,1.13195,1.13176,1.13184,0.0
1.13185,1.13185,1.1316,1.13181,0.0
1.1318,1.13206,1.13172,1.13206,0.0
1.13211,1.1322,1.13201,1.13215,0.0
1.13215,1.13247,1.1321,1.13243,0.0
1.13244,1.13255,1.13234,1.13246,0.0
1.13245,1.13248,1.13243,1.13247,0.0
1.13246,1.13246,1.13218,1.13219,0.0
1.13218,1.13226,1.13209,1.13221,0.0
1.13222,1.13222,1.13178,1.13191,0.0
1.13192,1.13195,1.13182,1.13187,0.0
1.13186,1.132,1.13179,1.13198,0.0
1.13198,1.13198,1.13179,1.13183,0.0
1.13185,1.13199,1.13182,1.13182,0.0
1.13183,1.13184,1.13162,1.13169,0.0
1.13168,1.13168,1.13115,1.13119,0.0
1.13119,1.1314,1.13119,1.1313,0.0
1.13132,1.13137,1.13118,1.13118,0.0
1.13119,1.13138,1.13118,1.13128,0.0
1.13128,1.1316,1.13121,1.13148,0.0
1.13149,1.1318,1.13148,1.13155,0.0
1.13158,1.13166,1.13132,1.13143,0.0
1.13144,1.13144,1.13094,1.131,0.0
1.13099,1.13129,1.13099,1.1312,0.0
1.13121,1.13134,1.13112,1.13129,0.0
1.13129,1.13147,1.1312,1.13145,0.0
1.13143,1.13153,1.13137,1.13144,0.0
1.13143,1.13153,1.13131,1.13131,0.0
1.13132,1.1316,1.13131,1.13155,0.0
1.13154,1.13174,1.13149,1.13169,0.0
1.13169,1.13193,1.13167,1.13178,0.0
1.13178,1.13179,1.13165,1.13166,0.0
1.13165,1.13183,1.13165,1.13177,0.0
1.13175,1.13175,1.13146,1.13151,0.0
1.13151,1.13158,1.13132,1.1314,0.0
1.1314,1.13154,1.13138,1.13149,0.0
1.13149,1.13152,1.13136,1.13145,0.0
1.13144,1.13163,1.13139,1.13144,0.0
1.13145,1.13169,1.13145,1.1315,0.0
1.1315,1.13153,1.13144,1.13145,0.0
1.13145,1.13156,1.13144,1.13155,0.0
1.13154,1.1321,1.13154,1.1321,0.0
1.13212,1.13223,1.13207,1.13208,0.0
1.13207,1.13233,1.13207,1.13221,0.0
1.1322,1.13222,1.132,1.13212,0.0
1.13212,1.13212,1.13188,1.13195,0.0
1.13196,1.13204,1.13188,1.13191,0.0
1.1319,1.13204,1.13187,1.132,0.0
1.13202,1.1322,1.13196,1.13219,0.0
1.13219,1.1322,1.13206,1.13211,0.0
1.13211,1.13218,1.13197,1.132,0.0
1.13202,1.13233,1.13198,1.13233,0.0
1.13229,1.13238,1.13218,1.13236,0.0
1.13234,1.13244,1.1323,1.13242,0.0
1.13241,1.13242,1.13235,1.13238,0.0
1.13236,1.13254,1.13232,1.13253,0.0
1.13253,1.13261,1.13249,1.13251,0.0
1.13251,1.13262,1.1325,1.13262,0.0
1.1326,1.13283,1.1326,1.13268,0.0
1.13268,1.13273,1.13258,1.13263,0.0
1.1327,1.13272,1.13257,1.13266,0.0
1.13267,1.13267,1.13261,1.13266,0.0
1.13264,1.13271,1.1326,1.13265,0.0
1.13265,1.13265,1.13246,1.1325,0.0
1.13251,1.13258,1.13245,1.13245,0.0
1.13247,1.1325,1.13224,1.13227,0.0
1.13229,1.1325,1.13222,1.13248,0.0
1.13248,1.13248,1.13226,1.13238,0.0
1.13239,1.13256,1.13233,1.13235,0.0
1.13235,1.13244,1.13229,1.1323,0.0
1.1323,1.13246,1.1323,1.13231,0.0
1.13232,1.1325,1.13231,1.13241,0.0
1.13239,1.13239,1.13227,1.13237,0.0
1.13236,1.13243,1.13228,1.13238,0.0
1.13239,1.13251,1.13238,1.13241,0.0
1.1324,1.13269,1.1324,1.13263,0.0
1.13262,1.13265,1.13253,1.13256,0.0
1.13256,1.1326,1.1325,1.1326,0.0
1.13259,1.13267,1.13259,1.13265,0.0
1.13266,1.13283,1.13265,1.13274,0.0
1.13272,1.13274,1.13266,1.13273,0.0
1.13272,1.13273,1.13261,1.13261,0.0
1.1326,1.1326,1.13239,1.13245,0.0
1.13244,1.13251,1.1324,1.13247,0.0
1.13247,1.1326,1.13247,1.13253,0.0
1.13253,1.13256,1.13224,1.1323,0.0
1.1323,1.13239,1.13227,1.1323,0.0
1.13229,1.13241,1.13214,1.13214,0.0
1.13214,1.13224,1.13212,1.13219,0.0
1.13219,1.13235,1.13219,1.1322,0.0
1.1322,1.13241,1.13219,1.13238,0.0
1.1324,1.1325,1.13238,1.13244,0.0
1.13244,1.13244,1.13213,1.13213,0.0
1.13213,1.13233,1.1321,1.13229,0.0
1.13228,1.1324,1.13226,1.13236,0.0
1.13237,1.13244,1.13233,1.13244,0.0
1.13249,1.13255,1.13245,1.13254,0.0
1.13253,1.13258,1.13242,1.13244,0.0
1.13245,1.13247,1.13219,1.1322,0.0
1.13217,1.13226,1.13211,1.13224,0.0
1.13224,1.13225,1.13213,1.13213,0.0
1.13216,1.13218,1.13194,1.13195,0.0
1.13194,1.13207,1.13189,1.1319,0.0
1.1319,1.13195,1.13186,1.13192,0.0
1.13191,1.13194,1.13185,1.1319,0.0
1.13191,1.13208,1.13189,1.13208,0.0
1.13208,1.13228,1.13208,1.13213,0.0
1.13213,1.1324,1.13213,1.13233,0.0
1.13237,1.1324,1.13234,1.1324,0.0
1.13239,1.1324,1.1322,1.13221,0.0
1.13221,1.13239,1.13208,1.13209,0.0
1.13209,1.1321,1.13193,1.13198,0.0
1.13199,1.13207,1.13188,1.13189,0.0
1.13189,1.13194,1.13184,1.13184,0.0
1.13184,1.13184,1.13166,1.13168,0.0
1.13167,1.13174,1.13157,1.1317,0.0
1.13171,1.13187,1.13166,1.13186,0.0
1.13185,1.13192,1.13176,1.13192,0.0
1.13193,1.13219,1.13192,1.13219,0.0
1.13219,1.13224,1.13213,1.13214,0.0
1.13214,1.13219,1.13211,1.13215,0.0
1.13214,1.13215,1.13212,1.13215,0.0
1.13214,1.13222,1.13202,1.13221,0.0
1.13221,1.13245,1.13221,1.13242,0.0
1.13242,1.13247,1.13238,1.13238,0.0
1.13238,1.13238,1.13238,1.13238,0.0
1.13237,1.13237,1.13228,1.13233,0.0
1.13232,1.13244,1.13232,1.1324,0.0
1.13238,1.1324,1.13233,1.13234,0.0
1.13234,1.13239,1.13232,1.13234,0.0
1.13234,1.1324,1.13234,1.1324,0.0
1.1324,1.1324,1.13232,1.13234,0.0
1.13234,1.1324,1.13233,1.1324,0.0
1.1324,1.13256,1.1324,1.13244,0.0
1.13245,1.13274,1.13245,1.13254,0.0
1.13255,1.13261,1.13251,1.13253,0.0
1.13253,1.13255,1.1325,1.13251,0.0
1.13252,1.13261,1.13251,1.13261,0.0
1.1326,1.13269,1.13255,1.13256,0.0
1.13256,1.13259,1.13241,1.13243,0.0
1.13241,1.1325,1.1324,1.13248,0.0
1.13248,1.13249,1.13209,1.13215,0.0
1.13214,1.13222,1.1321,1.13216,0.0
1.13215,1.13219,1.13212,1.13217,0.0
1.13219,1.1323,1.13217,1.13224,0.0
1.13224,1.13226,1.13214,1.1322,0.0
1.1322,1.13232,1.13219,1.13232,0.0
1.13233,1.13233,1.13213,1.13221,0.0
1.13217,1.13221,1.13215,1.13218,0.0
1.13217,1.13217,1.13191,1.13203,0.0
1.13203,1.13207,1.13193,1.13204,0.0
1.13205,1.13217,1.13203,1.13206,0.0
1.13207,1.13221,1.13205,1.13221,0.0
1.13221,1.13221,1.13215,1.13216,0.0
1.13215,1.13244,1.13215,1.13244,0.0
1.13244,1.13261,1.13241,1.13248,0.0
1.13248,1.1326,1.13246,1.13253,0.0
1.13252,1.13264,1.13252,1.13259,0.0
1.13259,1.13277,1.13257,1.13277,0.0
1.13276,1.13278,1.13255,1.13256,0.0
1.13255,1.13258,1.13248,1.13249,0.0
1.13249,1.13253,1.13242,1.13253,0.0
1.13254,1.13254,1.13244,1.13247,0.0
1.13246,1.13256,1.13246,1.13256,0.0
1.13255,1.13273,1.1325,1.13261,0.0
1.13262,1.13281,1.13261,1.13275,0.0
1.13274,1.1332,1.13273,1.13318,0.0
1.13317,1.13337,1.13314,1.13337,0.0
1.13337,1.13337,1.13328,1.1333,0.0
1.1333,1.13341,1.13328,1.13332,0.0
1.13331,1.13332,1.13321,1.13321,0.0
1.13321,1.13321,1.13304,1.13304,0.0
1.13306,1.13338,1.13306,1.13337,0.0
1.13339,1.13375,1.13333,1.13352,0.0
1.13352,1.13361,1.13347,1.13352,0.0
1.13352,1.13382,1.13351,1.13372,0.0
1.13368,1.13375,1.13362,1.13369,0.0
1.13372,1.13378,1.13362,1.13362,0.0
1.13363,1.13363,1.13332,1.13333,0.0
1.13334,1.13345,1.13333,1.13338,0.0
1.13337,1.13352,1.1333,1.13345,0.0
1.13344,1.13352,1.13328,1.13333,0.0
1.13332,1.13362,1.13318,1.1336,0.0
1.1336,1.13362,1.13357,1.13359,0.0
1.13359,1.13362,1.13352,1.13357,0.0
1.13357,1.13358,1.13332,1.13337,0.0
1.13336,1.13337,1.1333,1.13331,0.0
1.13329,1.13338,1.1332,1.13328,0.0
1.13328,1.1333,1.13321,1.13322,0.0
1.13322,1.13324,1.13303,1.13305,0.0
1.13305,1.13305,1.13278,1.13286,0.0
1.13284,1.13287,1.13272,1.13272,0.0
1.13272,1.13287,1.1327,1.13282,0.0
1.13281,1.13295,1.13278,1.13292,0.0
1.13292,1.13309,1.13289,1.13303,0.0
1.13305,1.13314,1.13298,1.13308,0.0
1.13308,1.13311,1.13294,1.13305,0.0
1.13305,1.13307,1.13292,1.13297,0.0
1.13298,1.13307,1.13294,1.13296,0.0
1.13296,1.13308,1.13296,1.13306,0.0
1.13306,1.13306,1.13303,1.13305,0.0
1.13304,1.13309,1.13289,1.13291,0.0
1.13292,1.133,1.13287,1.1329,0.0
1.1329,1.13291,1.13281,1.1329,0.0
1.13291,1.133,1.13291,1.133,0.0
1.13299,1.13321,1.13297,1.13316,0.0
1.13316,1.13321,1.13311,1.13313,0.0
1.13313,1.13314,1.1331,1.1331,0.0
1.1332,1.13326,1.1332,1.13323,0.0
1.13323,1.13323,1.13308,1.13317,0.0
1.13317,1.13319,1.13312,1.13313,0.0
1.13315,1.13334,1.13315,1.13327,0.0
1.13328,1.13328,1.13328,1.13328,0.0
1.13327,1.13327,1.13315,1.13319,0.0
1.13319,1.1332,1.13314,1.13314,0.0
1.13314,1.13316,1.13303,1.13306,0.0
1.13306,1.13308,1.13302,1.13304,0.0
1.13304,1.13307,1.13301,1.13307,0.0
1.13307,1.1332,1.13305,1.13318,0.0
1.13319,1.13329,1.13318,1.13325,0.0
1.13324,1.13329,1.13324,1.13329,0.0
1.13327,1.13337,1.13327,1.1333,0.0
1.1333,1.13339,1.1333,1.13338,0.0
1.13338,1.13345,1.13338,1.13345,0.0
1.13342,1.13364,1.1334,1.13359,0.0
1.13359,1.13367,1.13357,1.13365,0.0
1.13365,1.13368,1.13358,1.13364,0.0
1.13364,1.1337,1.13364,1.13367,0.0
1.13368,1.13377,1.13368,1.13369,0.0
1.13368,1.13375,1.13367,1.13367,0.0
1.1337,1.1337,1.1336,1.13364,0.0
1.13363,1.13364,1.13355,1.1336,0.0
